Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Manchester Leisure,Vehicle contract hire and leases,29-Jul-22,5105823901,T.H. Horn Ltd,£625.00
Manchester City Council,Highways Services,Electricity,28-Jul-22,1907832664,Scottish & Southern Energy Plc,£624.71
Manchester City Council,Childrens & Education Services,Childminding Fee Pay,11-Jul-22,5105823839,Early Inspirations Nursery,£624.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832853,Corona Energy Ltd,£623.76
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826033,Scottish & Southern Energy Plc,£623.29
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813215,TRAVELODGE P CARD ONLY,£623.14
Manchester City Council,Adult Social Care,Housing Rents Debit,22-Jul-22,1907824773,Redacted Personal Information,£623.01
Manchester City Council,Corporate Services,WPS Awards,28-Jul-22,5105826782,Furniture Resource Centre Ltd,£622.72
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833049,Corona Energy Ltd,£622.60
Manchester City Council,Manchester Leisure,Professional fees,19-Jul-22,5105825146,Redacted Personal Information,£622.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813695,Premier Inn P CARD ONLY,£622.00
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832814,Corona Energy Ltd,£621.29
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832730,Corona Energy Ltd,£621.15
Manchester City Council,Corporate Services,Publications,12-Jul-22,5105823594,Bennett Workplace Solutions Ltd,£621.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812972,Premier Inn P CARD ONLY,£621.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813042,Premier Inn P CARD ONLY,£621.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813273,NOVUM MANAGEMENT GMBH,£621.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813262,NOVUM MANAGEMENT GMBH,£621.00
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832514,Scottish & Southern Energy Plc,£620.95
Manchester City Council,Chief Executives,Payments to Sub-Contractors,08-Jul-22,5105823800,Redacted Personal Information,£620.95
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812987,Premier Inn P CARD ONLY,£620.50
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",05-Jul-22,1907796336,Premier Inn P CARD ONLY,£620.00
Manchester City Council,Manchester Leisure,Special Event,21-Jul-22,5105825470,Imageit,£620.00
Manchester City Council,Childrens & Education Services,Contract Cleaning External,14-Jul-22,5105824764,Freshwave Cleaning Services Ltd,£620.00
Manchester City Council,Adult Social Care,Personal needs of client,01-Jul-22,5105823058,Prism Medical UK Carefree Division,£619.80
Manchester City Council,Highways Services,Electricity,21-Jul-22,1907825738,Npower,£618.43
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832521,Scottish & Southern Energy Plc,£618.01
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812695,Premier Inn P CARD ONLY,£617.50
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825843,Scottish & Southern Energy Plc,£617.08
Manchester City Council,Childrens & Education Services,Electricity,28-Jul-22,1907832615,Scottish & Southern Energy Plc,£617.05
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813378,Premier Inn P CARD ONLY,£617.00
Manchester City Council,Chief Executives,Storage Costs,13-Jul-22,5105824482,XXXData Space Ltd (use 30021328),£616.35
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825758,Npower,£615.10
Manchester City Council,Manchester Leisure,Special Event,19-Jul-22,5105825121,Event Technical Support,£615.00
Manchester City Council,Adult Social Care,Water - Unmetered,21-Jul-22,1907825668,United Utilities Water Plc,£614.89
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907832742,Corona Energy Ltd,£614.47
Manchester City Council,Adult Social Care,Catering Provisions,04-Jul-22,1907794818,TC Meats Ltd,£613.18
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812606,Premier Inn P CARD ONLY,£612.50
Manchester City Council,Chief Executives,Stationery,18-Jul-22,5105824942,Glendale Presentation Solutions,£612.40
Manchester City Council,Chief Executives,Advertising,21-Jul-22,5105825777,Global Radio Services Ltd,£612.00
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832704,Scottish & Southern Energy Plc,£611.91
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907826028,Scottish & Southern Energy Plc,£611.30
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832678,Scottish & Southern Energy Plc,£611.29
Manchester City Council,Childrens & Education Services,Professional fees,25-Jul-22,5105826304,Over The Rainbow Day Care,£611.00
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832503,Scottish & Southern Energy Plc,£610.64
Manchester City Council,Hospitality + Trading Services,Gas,28-Jul-22,1907833153,Corona Energy Ltd,£610.53
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813221,Premier Inn P CARD ONLY,£610.50
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825861,Scottish & Southern Energy Plc,£610.04
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825886,Scottish & Southern Energy Plc,£609.69
Manchester City Council,Housing General Fund,Surplus property Fees,25-Jul-22,5105826240,Jacobs UK Ltd,£609.50
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832991,Corona Energy Ltd,£609.20
Manchester City Council,Childrens & Education Services,Contract Cleaning External,12-Jul-22,5105824130,Freshwave Cleaning Services Ltd,£609.00
Manchester City Council,Childrens & Education Services,Childminding Fee Pay,06-Jul-22,1907798338,Redacted Personal Information,£608.16
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,12-Jul-22,5105824181,R & M Developments Ltd,£606.67
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,12-Jul-22,5105824183,R & M Developments Ltd,£606.67
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,12-Jul-22,5105824186,R & M Developments Ltd,£606.67
Manchester City Council,Childrens & Education Services,Furniture,05-Jul-22,5105823218,Eps Supplies Ltd,£606.66
Manchester City Council,Chief Executives,Examination Fees,12-Jul-22,5105824238,Uni Hospital of South Mcr,£606.62
Manchester City Council,Housing Revenue Account,Gas,28-Jul-22,1907833111,Corona Energy Ltd,£606.23
Manchester City Council,Hospitality + Trading Services,Electricity,21-Jul-22,1907825862,Scottish & Southern Energy Plc,£606.18
Manchester City Council,Hospitality + Trading Services,Electricity,28-Jul-22,1907832585,Scottish & Southern Energy Plc,£606.02
Manchester City Council,Chief Executives,Payments to Sub-Contractors,11-Jul-22,5105823927,Redacted Personal Information,£605.85
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798082,Peters Bookselling Services,£604.22
Manchester City Council,Adult Social Care,Personal needs of client,26-Jul-22,5105826397,Prism Medical UK Carefree Division,£604.14
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812670,Premier Inn P CARD ONLY,£604.00
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832506,Scottish & Southern Energy Plc,£603.37
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798052,Peters Bookselling Services,£603.17
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812875,HOTEL AT BOOKING.COM,£603.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813097,HOTEL AT BOOKING.COM,£603.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813100,HOTEL IBIS,£603.00
Manchester City Council,Adult Social Care,Housing Rents Debit,18-Jul-22,1907818948,Redacted Personal Information,£602.86
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907832990,Corona Energy Ltd,£602.62
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20-Jul-22,5105825402,Synectics Security Limited,£602.37
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,19-Jul-22,5105825374,Master Moves Ltd,£601.80
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833184,Corona Energy Ltd,£601.66
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832611,Scottish & Southern Energy Plc,£601.59
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907826080,Scottish & Southern Energy Plc,£600.75
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907826096,Scottish & Southern Energy Plc,£600.75
Manchester City Council,Manchester Leisure,Training and Development,22-Jul-22,5105825505,Public Sector Software Ltd,£600.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,19-Jul-22,5105825135,Arboricultural Services Treework,£600.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,29-Jul-22,5105826543,Arboricultural Services Treework,£600.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,08-Jul-22,5105823762,Didsbury C.E.Primary School,£600.00
Manchester City Council,Regeneration Finance,Legal Fees,25-Jul-22,5105826240,Jacobs UK Ltd,£600.00
Manchester City Council,Housing Revenue Account,Training and Development,19-Jul-22,5105825160,HQN Limited,£600.00
Manchester City Council,Chief Executives,Legal Fees,07-Jul-22,1907798334,Kenworthy's Chambers,£600.00
Manchester City Council,Childrens & Education Services,Professional fees,12-Jul-22,1907798999,Kenworthy's Chambers,£600.00
Manchester City Council,Manchester Leisure,Professional fees,27-Jul-22,5105826597,Redacted Personal Information,£600.00
Manchester City Council,Manchester Leisure,Professional fees,27-Jul-22,5105826593,Redacted Personal Information,£600.00
Manchester City Council,Regeneration Finance,Equipment,01-Jul-22,5105823024,Kestrel Cam,£600.00
Manchester City Council,Manchester Leisure,Expenditure re Internal Trading Ordered Externally,27-Jul-22,5105826582,One Adventure Limited,£600.00
Manchester City Council,Corporate Services,Legal Fees,22-Jul-22,1907826553,Trinity Chambers,£600.00
Manchester City Council,Adult Social Care,Professional fees,13-Jul-22,5105824322,VSP BEAUCLIFFE LTD,£600.00
Manchester City Council,Highways Services,Legal Fees,04-Jul-22,1907794126,Redacted Personal Information,£600.00
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,05-Jul-22,1907796394,DIDSBURY GOOD NEIGHBOU,£600.00
Manchester City Council,Chief Executives,Funeral and coroner related services,06-Jul-22,1907796152,North WestSurgical & Medicolegal,£600.00
Manchester City Council,Chief Executives,Advertising,06-Jul-22,1907796147,JGP Resourcing Ltd,£600.00
Manchester City Council,Childrens & Education Services,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813483,DREAM LAND CARPET AND FLO,£600.00
Manchester City Council,Manchester Leisure,Professional fees,27-Jul-22,1907827021,Redacted Personal Information,£600.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833074,Corona Energy Ltd,£599.50
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833215,Corona Energy Ltd,£599.46
Manchester City Council,Childrens & Education Services,Transport Coach Hire,28-Jul-22,5105825699,Redacted Personal Information,£597.32
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813709,Premier Inn P CARD ONLY,£597.00
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907832808,Corona Energy Ltd,£596.27
Manchester City Council,Regeneration Finance,Grounds Maintenance,04-Jul-22,5105823114,Countrywide Grounds Maintenance Ltd,£595.00
Manchester City Council,Childrens & Education Services,Grounds Maintenance,13-Jul-22,5105824584,Countrywide Grounds Maintenance Ltd,£595.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,13-Jul-22,5105824570,Countrywide Grounds Maintenance Ltd,£595.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,21-Jul-22,5105825615,Countrywide Grounds Maintenance Ltd,£595.00
Manchester City Council,Childrens & Education Services,Grounds Maintenance,22-Jul-22,5105824744,Countrywide Grounds Maintenance Ltd,£595.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813237,THE CITY WAREHOUSE APA,£595.00
Manchester City Council,Childrens & Education Services,General Office expenses,08-Jul-22,1907812877,EE / Orange,£594.10
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812702,Premier Inn P CARD ONLY,£594.00
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832655,Scottish & Southern Energy Plc,£593.89
Manchester City Council,Manchester Leisure,Equipment,08-Jul-22,1907813634,Amazon Co.Uk,£593.67
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812591,Premier Inn P CARD ONLY,£593.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813083,HOTEL AT BOOKING.COM,£593.00
Manchester City Council,Manchester Leisure,Agency staff provision,25-Jul-22,5105826033,Redacted Personal Information,£592.95
Manchester City Council,Childrens & Education Services,Transport Coach Hire,06-Jul-22,5105823376,Westfield Minibuses,£592.80
Manchester City Council,Adult Social Care,Catering Provisions,25-Jul-22,1907828348,Brake Bros Foodservice Ltd,£592.13
Manchester City Council,Corporate Services,Professional fees,18-Jul-22,5105824987,CLES,£591.67
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825813,Scottish & Southern Energy Plc,£591.60
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832788,Corona Energy Ltd,£590.40
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832712,Corona Energy Ltd,£590.16
Manchester City Council,Childrens & Education Services,Personal needs of client,27-Jul-22,5105826512,The Windmill Special Need Co Ltd,£590.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812627,Premier Inn P CARD ONLY,£589.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812691,Premier Inn P CARD ONLY,£589.50
Manchester City Council,Manchester Leisure,Hire of Machinery,28-Jul-22,5105826731,Lbs Horticulture Worldwide Ltd,£588.87
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813280,TRAVELODGE P CARD ONLY,£588.46
Manchester City Council,Manchester Leisure,Hire of Premises,05-Jul-22,5105823262,Quaker Trading Ltd,£588.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813275,HOTEL AT BOOKING.COM,£588.00
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907826048,Scottish & Southern Energy Plc,£586.54
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813538,Premier Inn P CARD ONLY,£586.00
Manchester City Council,Manchester Leisure,Professional fees,29-Jul-22,5105826173,Response Team 247 Ltd,£585.96
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Jul-22,5105825432,Redacted Personal Information,£585.90
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813194,HOTEL AT BOOKING.COM,£585.90
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825835,Scottish & Southern Energy Plc,£585.35
Manchester City Council,Adult Social Care,Catering Provisions,11-Jul-22,1907814533,Brake Bros Foodservice Ltd,£585.25
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812863,VICTORIA PARK  RE,£585.00
Manchester City Council,Childrens & Education Services,Electricity,28-Jul-22,1907832588,Scottish & Southern Energy Plc,£584.74
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798060,Askews and Holts,£584.50
Manchester City Council,Childrens & Education Services,Electricity,21-Jul-22,1907825956,Scottish & Southern Energy Plc,£583.86
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825341,Anglian Water Business (National),£583.57
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825413,Anglian Water Business (National),£583.57
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833142,Corona Energy Ltd,£583.22
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813073,HOTEL AT BOOKING.COM,£583.20
Manchester City Council,Corporate Services,WPS Awards,13-Jul-22,5105823932,Furniture Resource Centre Ltd,£583.01
Manchester City Council,Housing Revenue Account,External repairs and maintenance for buildings,11-Jul-22,5105824012,Sheridan Lifts Ltd,£583.00
Manchester City Council,Corporate Services,Travel Season TLS,29-Jul-22,5105826940,Go North West Ltd,£583.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813238,HOTEL AT BOOKING.COM,£582.30
Manchester City Council,Childrens & Education Services,Legal Fees,08-Jul-22,1907799029,Liberata,£582.00
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907833081,Corona Energy Ltd,£581.92
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825294,Anglian Water Business (National),£581.81
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105825602,Ameresco Limited,£581.76
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105825604,Ameresco Limited,£581.75
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105825603,Ameresco Limited,£581.74
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813648,Premier Inn P CARD ONLY,£581.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813302,TRAVELODGE P CARD ONLY,£581.33
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832531,Scottish & Southern Energy Plc,£581.27
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812494,Premier Inn P CARD ONLY,£581.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812638,Premier Inn P CARD ONLY,£581.00
Manchester City Council,Childrens & Education Services,Transport Coach Hire,26-Jul-22,5105826427,CW Travel,£581.00
Manchester City Council,Housing Revenue Account,Furniture,27-Jul-22,5105826522,Bennett Workplace Solutions Ltd,£580.60
Manchester City Council,Childrens & Education Services,General Office expenses,08-Jul-22,1907813207,EE / Orange,£580.37
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813131,Premier Inn P CARD ONLY,£580.00
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,26-Jul-22,5105826378,Salford Community,£580.00
Manchester City Council,Adult Social Care,Personal needs of client,29-Jul-22,5105825128,Morris & Alexander Ltd,£579.60
Manchester City Council,Highways Services,Purchase of stores for re-distribution,18-Jul-22,5105824967,CID 'Consider it Done',£578.80
Manchester City Council,Chief Executives,Payments to Sub-Contractors,12-Jul-22,5105824206,Redacted Personal Information,£577.80
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813340,Premier Inn P CARD ONLY,£577.50
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,27-Jul-22,5105826523,Landscape Supply Company,£577.15
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813615,Premier Inn P CARD ONLY,£577.00
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,13-Jul-22,5105824349,Restore PLC,£576.61
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826085,H.G. Care Services Ltd,£576.00
Manchester City Council,Childrens & Education Services,Water - Metered,21-Jul-22,1907825344,Anglian Water Business (National),£575.26
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833050,Corona Energy Ltd,£575.19
Manchester City Council,Corporate Services,WPS Awards,29-Jul-22,5105826125,Furniture Resource Centre Ltd,£575.14
Manchester City Council,Childrens & Education Services,Grounds Maintenance,13-Jul-22,5105824363,Countrywide Grounds Maintenance Ltd,£575.00
Manchester City Council,Corporate Services,Legal Fees,29-Jul-22,1907826537,Redacted Personal Information,£575.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812456,Premier Inn P CARD ONLY,£575.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812480,Premier Inn P CARD ONLY,£574.50
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825839,Scottish & Southern Energy Plc,£574.28
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813757,WORLD AIR FARES,£574.20
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813574,TRAVELODGE P CARD ONLY,£574.18
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813575,TRAVELODGE P CARD ONLY,£574.18
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812581,HOTEL AT BOOKING.COM,£574.00
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832806,Corona Energy Ltd,£572.62
Manchester City Council,Manchester Leisure,Internet access,08-Jul-22,1907813742,KIMPTON CLOCK TOWER MANCH,£572.00
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825907,Scottish & Southern Energy Plc,£571.71
Manchester City Council,Adult Social Care,Catering Provisions,11-Jul-22,1907814532,Brake Bros Foodservice Ltd,£570.61
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812723,Premier Inn P CARD ONLY,£570.00
Manchester City Council,Manchester Leisure,Removal and Storage of Furniture,29-Jul-22,5105823894,Master Moves Ltd,£569.91
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105824828,Teaching Personnel Ltd,£569.55
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105824888,Teaching Personnel Ltd,£569.55
Manchester City Council,Childrens & Education Services,Payments for services,29-Jul-22,5105826340,Teaching Personnel Ltd,£569.55
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812637,Premier Inn P CARD ONLY,£569.50
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907832765,Corona Energy Ltd,£569.29
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,21-Jul-22,1907826597,PHS Group,£569.00
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825423,Anglian Water Business (National),£568.89
Manchester City Council,Chief Executives,Professional fees,04-Jul-22,5105823101,Waddington & Son Solicitors,£568.75
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813016,Premier Inn P CARD ONLY,£568.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813020,Premier Inn P CARD ONLY,£568.50
Manchester City Council,Childrens & Education Services,Public Transport,25-Jul-22,5105826010,The Angelou Centre,£568.50
Manchester City Council,Regeneration Finance,Training and Development,27-Jul-22,5105826602,Pearson Education Ltd,£568.19
Manchester City Council,Childrens & Education Services,Fixtures and Fitting,08-Jul-22,1907813518,Lockhart Catering Equipment Ltd,£566.94
Manchester City Council,Childrens & Education Services,Hire of Premises,26-Jul-22,5105826266,Greater Manchester Police Sports &,£566.80
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832810,Corona Energy Ltd,£566.28
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813737,Premier Inn P CARD ONLY,£566.00
Manchester City Council,Housing Revenue Account,Electricity,21-Jul-22,1907825764,Npower,£565.52
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832527,Scottish & Southern Energy Plc,£565.07
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813587,NOVUM MANAGEMENT GMBH,£565.00
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825808,Scottish & Southern Energy Plc,£564.19
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812961,Premier Inn P CARD ONLY,£564.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833226,Corona Energy Ltd,£563.58
Manchester City Council,Manchester Leisure,Water - Metered,21-Jul-22,1907825337,Anglian Water Business (National),£563.55
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813227,TRAVELODGE P CARD ONLY,£562.96
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833228,Corona Energy Ltd,£562.80
Manchester City Council,Adult Social Care,Personal needs of client,21-Jul-22,5105825314,Prism Medical UK Carefree Division,£562.66
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832640,Scottish & Southern Energy Plc,£562.61
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,29-Jul-22,5105827016,Molesworth Hotel,£562.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813176,HOTEL AT BOOKING.COM,£561.60
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825432,Anglian Water Business (National),£560.09
Manchester City Council,Childrens & Education Services,Fixtures and Fitting,08-Jul-22,1907812965,Lockhart Catering Equipment Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105825003,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105825004,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105825005,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105825009,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105825010,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826052,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826056,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826081,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826083,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826087,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826090,H.G. Care Services Ltd,£560.00
Manchester City Council,Childrens & Education Services,Signers/Interpreters,29-Jul-22,5105826997,Language Line Ltd,£560.00
Manchester City Council,Regeneration Finance,Training and Development,27-Jul-22,5105826504,Pearson Education Ltd,£560.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812671,Premier Inn P CARD ONLY,£560.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833007,Corona Energy Ltd,£559.34
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813234,TRAVELODGE P CARD ONLY,£558.88
Manchester City Council,Chief Executives,General Office expenses,19-Jul-22,5105825027,Quaker Trading Ltd,£558.33
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",28-Jul-22,5105826847,All 4 Pets Limited,£558.00
