Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Childrens & Education Services,Legal Fees,28-Sep-22,1907889159,Clyde & Co Claims LLP,765.50
Manchester City Council,Highways Services,Building Materials for direct delivery,28-Sep-22,5105835835,Compass Minerals UK Ltd,"8,392.67"
Manchester City Council,Highways Services,Building Materials for direct delivery,28-Sep-22,5105835841,Compass Minerals UK Ltd,"1,209.32"
Manchester City Council,Childrens & Education Services,Agency staff provision,28-Sep-22,5105835916,Coram Voice,"34,832.35"
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,28-Sep-22,5105834971,Coroners Society of England & Wales,750.00
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105835960,Daly Drains Ltd,"9,236.20"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105835982,Daly Drains Ltd,"4,558.54"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105836011,Daly Drains Ltd,"2,651.00"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105836032,Daly Drains Ltd,"2,610.00"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105836012,Daly Drains Ltd,"1,549.00"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105835987,Daly Drains Ltd,"1,393.00"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105835989,Daly Drains Ltd,"1,200.00"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105836034,Daly Drains Ltd,510.00
Manchester City Council,Childrens & Education Services,Schools Exp (non py),28-Sep-22,1907838682,Department for Education,"1,500.00"
Manchester City Council,Adult Social Care,Rents,28-Sep-22,5105835818,District Homes Cic,"53,364.66"
Manchester City Council,Regeneration Finance,Works Health and Safety related,28-Sep-22,1907885941,Drainage Consultants Limited,690.00
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,28-Sep-22,5105835793,Etchells Primary School,"1,684.00"
Manchester City Council,Childrens & Education Services,Stationery,28-Sep-22,5105835847,Family Links,"2,398.20"
Manchester City Council,Childrens & Education Services,Publications,28-Sep-22,5105835848,Family Links,645.00
Manchester City Council,Childrens & Education Services,Contract Cleaning External,28-Sep-22,5105835846,Freshwave Cleaning Services Ltd,682.00
Manchester City Council,Corporate Services,WPS Awards,28-Sep-22,5105835748,Furniture Resource Centre Ltd,"1,104.01"
Manchester City Council,Corporate Services,WPS Awards,28-Sep-22,5105835709,Furniture Resource Centre Ltd,905.26
Manchester City Council,Corporate Services,WPS Awards,28-Sep-22,5105835730,Furniture Resource Centre Ltd,634.95
Manchester City Council,Corporate Services,WPS Awards,28-Sep-22,5105835695,Furniture Resource Centre Ltd,632.81
Manchester City Council,Corporate Services,WPS Awards,28-Sep-22,5105835762,Furniture Resource Centre Ltd,581.03
Manchester City Council,Chief Executives,Advertising,28-Sep-22,5105835790,Global Radio Services Ltd,"2,040.00"
Manchester City Council,Chief Executives,Advertising,28-Sep-22,5105835787,Global Radio Services Ltd,"1,100.75"
Manchester City Council,Environment and Operations,Construction Works,28-Sep-22,5105835633,GMCA,"32,891.80"
Manchester City Council,Manchester Leisure,Professional fees,28-Sep-22,5105835738,Go Bounce Play,545.00
Manchester City Council,Adult Social Care,Third party payments to Health Authority,28-Sep-22,5105835862,Greater Manchester Mental Health,"115,324.00"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,28-Sep-22,5105835862,Greater Manchester Mental Health,"32,918.00"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,28-Sep-22,5105835862,Greater Manchester Mental Health,"9,961.76"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,28-Sep-22,5105835861,Greater Manchester Mental Health,"-9,961.76"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,28-Sep-22,5105835861,Greater Manchester Mental Health,"-32,918.00"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,28-Sep-22,5105835861,Greater Manchester Mental Health,"-115,324.00"
Manchester City Council,Regeneration Finance,Professional fees,28-Sep-22,5105835796,GVA Grimley Ltd,517.25
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835891,Independent Living Alliance,"10,025.40"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835892,Independent Living Alliance,"10,025.40"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835893,Independent Living Alliance,"10,025.40"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835882,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835883,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835886,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835887,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835888,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835889,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835890,Independent Living Alliance,"2,520.00"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,28-Sep-22,5105835884,Independent Living Alliance,"2,160.00"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,28-Sep-22,5105835523,Instarmac Group Ltd,"2,227.68"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,28-Sep-22,5105835445,Instarmac Group Ltd,-724.14
Manchester City Council,Adult Social Care,Personal needs of client,28-Sep-22,5105835713,Just Checking Ltd,"1,471.60"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835863,Keys PCE Limited,"6,801.39"
Manchester City Council,Chief Executives,Legal Fees,28-Sep-22,5105835794,Kings Chambers,"1,250.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,28-Sep-22,5105835918,Lightime CIC,"2,982.28"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835872,Link Mediation Services,"1,455.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,28-Sep-22,5105835234,Lives on Track,"2,500.00"
Manchester City Council,Adult Social Care,Rents,28-Sep-22,5105835821,M&D Residential Ltd,"11,950.12"
Manchester City Council,Manchester Leisure,ICT Hardware,28-Sep-22,5105835719,M247 UK Ltd,554.04
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,28-Sep-22,5105835828,M247 UK Ltd,"8,372.57"
Manchester City Council,Highways Services,Professional fees,28-Sep-22,5105832665,Mace Cost Consultancy Ltd,"11,617.80"
Manchester City Council,Manchester Leisure,Catering,28-Sep-22,5105835735,Manchester Art Gallery,637.00
Manchester City Council,Adult Social Care,Rents,28-Sep-22,5105835873,Manchester Bumblebee Ltd,"74,371.34"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,28-Sep-22,5105835755,Manchester Deaf Centre Ltd,"30,000.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,28-Sep-22,5105835805,Manchester Stay Hotel,"26,205.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,28-Sep-22,5105835806,Manchester Stay Hotel,"25,425.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,28-Sep-22,5105836035,Manchester Van Hire Ltd,"39,617.94"
Manchester City Council,Corporate Services,Transport Taxis,28-Sep-22,1907889123,Mantax Radio Taxis Ltd,"16,634.31"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835864,Meadows Care Ltd,"3,963.57"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835865,Meadows Care Ltd,"3,835.71"
Manchester City Council,Chief Executives,Advertising,28-Sep-22,5105835783,MediaCo Outdoor Limited,"3,600.00"
Manchester City Council,Chief Executives,Advertising,28-Sep-22,5105835781,MediaCo Outdoor Limited,"2,160.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,28-Sep-22,5105835879,Migrant Support,"6,285.00"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,28-Sep-22,1907889157,Music Cities Network,"5,966.04"
Manchester City Council,Chief Executives,Legal Fees,28-Sep-22,5105835677,NE1 Procurement Services Limited,"29,723.90"
Manchester City Council,Adult Social Care,Personal needs of client,28-Sep-22,5105835776,NRS Healthcare,"1,883.00"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,28-Sep-22,5105835814,P Mcguinness & Co Ltd,980.00
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,28-Sep-22,5105835812,P Mcguinness & Co Ltd,680.00
Manchester City Council,Corporate Services,Professional fees,28-Sep-22,5105835851,Pick Everard,"5,720.50"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835871,Pinc College Northwest,"8,580.00"
Manchester City Council,Regeneration Finance,Advertising,28-Sep-22,5105835926,Prepared Media Limited,695.00
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,28-Sep-22,5105834309,R Development Ltd,"62,036.46"
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,28-Sep-22,5105834309,R Development Ltd,"1,930.82"
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,28-Sep-22,1907883962,Redacted Personal Information,"1,078.66"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,28-Sep-22,5105835824,Redacted Personal Information,"2,692.90"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,28-Sep-22,5105835820,Redacted Personal Information,"80,344.00"
Manchester City Council,Highways Services,Legal Fees,28-Sep-22,5105835830,Redacted Personal Information,-850.00
Manchester City Council,Chief Executives,Legal Fees,28-Sep-22,5105835901,Redacted Personal Information,-960.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,28-Sep-22,5105835813,Redacted Personal Information,"26,052.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,28-Sep-22,5105835915,Redacted Personal Information,"36,555.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,28-Sep-22,5105835815,Redacted Personal Information,"36,336.00"
Manchester City Council,Manchester Leisure,Special Event,28-Sep-22,1907885371,Redacted personal information,553.39
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,28-Sep-22,5105835953,Renaissance Miles Platting Ltd,"1,488,947.53"
Manchester City Council,Chief Executives,Examination Fees,28-Sep-22,5105835705,ROAR Forensics Ltd,"6,573.75"
Manchester City Council,Chief Executives,Examination Fees,28-Sep-22,5105835702,ROAR Forensics Ltd,940.50
Manchester City Council,Highways Services,Payments to Sub-Contractors,28-Sep-22,5105835536,Rosgal Ltd,"104,310.81"
Manchester City Council,Highways Services,Payments to Sub-Contractors,28-Sep-22,5105835538,Rosgal Ltd,"68,861.36"
Manchester City Council,Chief Executives,Postage,28-Sep-22,5105835753,Royal Mail Direct,"1,900.00"
Manchester City Council,Corporate Services,Postage,28-Sep-22,5105835260,Royal Mail Group Plc,"8,029.90"
Manchester City Council,Chief Executives,Professional fees,28-Sep-22,5105835858,Russell & Russell Solicitors LLP,"1,718.75"
Manchester City Council,Chief Executives,Professional fees,28-Sep-22,5105835734,Russell & Russell Solicitors LLP,"1,702.99"
Manchester City Council,Chief Executives,Professional fees,28-Sep-22,5105835733,Russell & Russell Solicitors LLP,"1,350.00"
Manchester City Council,Chief Executives,Professional fees,28-Sep-22,5105835731,Russell & Russell Solicitors LLP,"1,331.25"
Manchester City Council,Corporate Services,Professional fees,28-Sep-22,5105834257,S.I.Sealy Associates Ltd,"6,264.00"
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,28-Sep-22,5105835933,S4B Limited,"741,289.57"
Manchester City Council,Chief Executives,Equipment,28-Sep-22,5105835898,Scan Computers International,"2,148.50"
Manchester City Council,Chief Executives,Equipment,28-Sep-22,5105835897,Scan Computers International,"1,338.11"
Manchester City Council,Manchester Leisure,Radio Charges,28-Sep-22,5105835700,Security Surveillance Systems Ltd,720.00
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835904,Sense,"1,448.18"
Manchester City Council,Regeneration Finance,I T Provision,28-Sep-22,5105835899,Smartsurvey Ltd,"3,880.00"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835866,SMS Coaching Ltd,"7,000.00"
Manchester City Council,Manchester Leisure,Licences Purchase,28-Sep-22,5105834333,Softcat,955.08
Manchester City Council,Manchester Leisure,Licences Purchase,28-Sep-22,5105835902,Softcat,-955.08
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,28-Sep-22,5105835717,Stannah Lift Services Ltd,"3,991.00"
Manchester City Council,Hospitality + Trading Services,Subsistence and Conference Expenses,28-Sep-22,5105835720,The Federation Of Burial and,"1,045.00"
Manchester City Council,Manchester Leisure,I T Provision,28-Sep-22,5105835355,The Networking People (TNP) Ltd,"1,569.04"
Manchester City Council,Corporate Services,Vehicle Plant Furniture and Equipment,28-Sep-22,5105835355,The Networking People (TNP) Ltd,"2,705.00"
Manchester City Council,Childrens & Education Services,Payments for services,28-Sep-22,5105835875,The Together Trust,725.00
Manchester City Council,Chief Executives,Examination Fees,28-Sep-22,5105835946,Topspeed Couriers Ltd,525.00
Manchester City Council,Chief Executives,Agency staff provision,28-Sep-22,5105835936,Tripod Partners,"6,184.96"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,28-Sep-22,5105835925,Turner & Townsend Cost,"5,225.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,28-Sep-22,5105835927,Turner & Townsend Cost,"5,225.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,28-Sep-22,5105835930,Turner & Townsend Cost,"5,225.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,28-Sep-22,5105835932,Turner & Townsend Cost,"3,225.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,28-Sep-22,5105835931,Turner & Townsend Cost,"2,000.00"
Manchester City Council,Environment and Operations,Construction Works,28-Sep-22,5105835956,Turner & Townsend Project,"13,536.90"
Manchester City Council,Manchester Leisure,I T Provision,28-Sep-22,1907883961,Unit36 Web Design Ltd,830.00
Manchester City Council,Childrens & Education Services,Training and Development,28-Sep-22,5105835836,Urban Pure Solutions,"6,000.00"
Manchester City Council,Chief Executives,Professional fees,28-Sep-22,5105835714,Waddington & Son Solicitors,"1,825.00"
Manchester City Council,Manchester Leisure,Compensation Payments,28-Sep-22,1907887113,Weightmans LLP Solicitors,"1,000.00"
Manchester City Council,Chief Executives,Funeral and coroner related services,28-Sep-22,1907885380,Wessex Cardiology LLP,875.00
Manchester City Council,Childrens & Education Services,Transport Coach Hire,28-Sep-22,5105835696,Westfield Minibuses,825.00
Manchester City Council,Childrens & Education Services,Transport Coach Hire,28-Sep-22,5105835917,Westfield Minibuses,-825.00
Manchester City Council,Childrens & Education Services,Transport Coach Hire,28-Sep-22,5105835914,Westfield Minibuses,"-1,045.00"
Manchester City Council,Chief Executives,Postage,28-Sep-22,5105834920,Whistl North Ltd,"6,389.86"
Manchester City Council,Environment and Operations,Construction Works,28-Sep-22,5105833984,Wilde Consultants Ltd,"6,234.37"
Manchester City Council,Environment and Operations,Construction Works,28-Sep-22,5105833985,Wilde Consultants Ltd,"5,066.74"
Manchester City Council,Environment and Operations,Construction Works,28-Sep-22,5105834317,Wilde Consultants Ltd,"-2,649.00"
Manchester City Council,Environment and Operations,Construction Works,28-Sep-22,5105834318,Wilde Consultants Ltd,"-5,353.36"
Manchester City Council,Highways Services,Professional fees,28-Sep-22,5105835124,Wilde Consultants Ltd,600.00
Manchester City Council,Chief Executives,I T Provision,28-Sep-22,5105835784,WPC Software Limited,"18,368.80"
Manchester City Council,Regeneration Finance,Electricity,28-Sep-22,5105835832,Wythenshawe Forum Trust Ltd,"14,069.44"
Manchester City Council,Chief Executives,Printing,28-Sep-22,5105835929,Xerox (Uk) Ltd,"6,644.27"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,28-Sep-22,5105835913,Xmas Wythenshawe,"1,500.00"
Manchester City Council,Hospitality + Trading Services,Insurance,28-Sep-22,1907885940,Zurich Municipal,"1,718.29"
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889129,18 St John Street Chambers,750.00
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889119,18 St John Street Chambers,650.00
Manchester City Council,Chief Executives,Agency staff provision,29-Sep-22,5105836029,Adecco Uk Ltd,"2,000.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,29-Sep-22,5105836152,Albert Kennedy Trust,758.33
Manchester City Council,Chief Executives,Professional fees,29-Sep-22,5105834448,Anthesis Group,"2,600.00"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,29-Sep-22,5105836149,Bridge,500.00
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836148,Brighter Future,"3,920.00"
Manchester City Council,Chief Executives,Printing,29-Sep-22,5105836157,Browns CTP Ltd,644.00
Manchester City Council,Chief Executives,Grant and subscriptions awarded,29-Sep-22,5105835994,Castlefield Gallery Limited,"2,500.00"
Manchester City Council,Corporate Services,Fees,29-Sep-22,1907885888,CDER GROUP LIMITED,"2,046.70"
Manchester City Council,Corporate Services,Fees,29-Sep-22,1907885888,CDER GROUP LIMITED,"-2,046.70"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105835988,Cedar House School,"10,008.67"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105835986,Cedar House School,"6,767.25"
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889121,Central Chambers,750.00
Manchester City Council,Chief Executives,Funeral and coroner related services,29-Sep-22,5105836018,Central Mcr Uni Hospital t/a,"26,170.96"
Manchester City Council,Chief Executives,Funeral and coroner related services,29-Sep-22,5105836018,Central Mcr Uni Hospital t/a,"25,251.92"
Manchester City Council,Manchester Leisure,I T Provision,29-Sep-22,5105835974,Cleardata,723.25
Manchester City Council,Manchester Leisure,Rents,29-Sep-22,1907889743,Colliers International (Client A/C),"18,286.31"
Manchester City Council,Regeneration Finance,Gas,29-Sep-22,1907890546,Corona Energy Ltd,"1,906.31"
Manchester City Council,Manchester Leisure,Testing Fees,29-Sep-22,5105835977,County Scientific Services,"-2,351.00"
Manchester City Council,Manchester Leisure,Professional fees,29-Sep-22,5105835958,Daly Drains Ltd,"9,236.20"
Manchester City Council,Manchester Leisure,Professional fees,29-Sep-22,5105835993,Daly Drains Ltd,-510.00
Manchester City Council,Manchester Leisure,Professional fees,29-Sep-22,5105835959,Daly Drains Ltd,"-9,236.20"
Manchester City Council,Adult Social Care,Payments for services,29-Sep-22,5105835972,Delphi Medical,"7,112.00"
Manchester City Council,Adult Social Care,Legal Fees,29-Sep-22,1907889160,Dr. Sergi Costafreda Gonzalez,"1,348.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,29-Sep-22,5105836015,Emanuel Whittaker Ltd,"81,671.85"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836013,Enhance EHC Ltd,"11,436.36"
Manchester City Council,Manchester Leisure,Payments to Contractors,29-Sep-22,5105836090,Everyone Active,"-2,826.30"
Manchester City Council,Manchester Leisure,Professional fees,29-Sep-22,5105836020,Experian Limited,"2,701.35"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,29-Sep-22,5105836117,Fishers Cleaning Services Ltd,573.75
Manchester City Council,Corporate Services,Hire of Equipment,29-Sep-22,5105836120,Flowbird Smart City Uk Ltd,"3,824.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,29-Sep-22,5105835535,Flowbird Smart City Uk Ltd,"1,524.00"
Manchester City Council,Corporate Services,WPS Awards,29-Sep-22,5105835586,Furniture Resource Centre Ltd,515.89
Manchester City Council,Chief Executives,Agency staff provision,29-Sep-22,5105836045,G2V Recruitment Grp t/a Vivid Resou,"9,036.00"
Manchester City Council,Chief Executives,Agency staff provision,29-Sep-22,5105836043,G2V Recruitment Grp t/a Vivid Resou,"2,545.31"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,29-Sep-22,5105836108,George House Trust,"6,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Sep-22,5105835754,Greenwich Leisure Limited,"38,592.68"
Manchester City Council,Corporate Services,Heart of Manc Bid,29-Sep-22,5105835880,Heart of Manchester BID Co Ltd,944.83
Manchester City Council,Corporate Services,Heart of Manc Bid,29-Sep-22,5105835829,Heart of Manchester BID Co Ltd,-944.83
Manchester City Council,Chief Executives,Grant and subscriptions awarded,29-Sep-22,5105835992,HOME,"15,000.00"
Manchester City Council,Adult Social Care,Rents,29-Sep-22,5105835147,Housing Social Ltd,"31,448.30"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,29-Sep-22,5105836123,JB Shorts,"2,100.00"
Manchester City Council,Adult Social Care,Personal needs of client,29-Sep-22,5105836098,Just Checking Ltd,"1,185.60"
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889139,Kenworthy's Chambers,750.00
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,29-Sep-22,5105835966,Manchester Dogs Home,780.00
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,29-Sep-22,5105836016,Manchester Womens Aid,"41,590.00"
Manchester City Council,Manchester Leisure,Special Event,29-Sep-22,5105835971,Manchester Youth Zone,"1,050.00"
Manchester City Council,Manchester Leisure,Storage Costs,29-Sep-22,5105835973,Master Moves Ltd,699.89
Manchester City Council,Corporate Services,Agency staff provision,29-Sep-22,5105836007,Michael Page International,609.00
Manchester City Council,Housing Revenue Account,Professional fees,29-Sep-22,5105836021,Morgan Sindall Property,"8,409.77"
Manchester City Council,Manchester Leisure,Library Materials Acquisition,29-Sep-22,1907890043,News UK,"2,000.00"
Manchester City Council,Childrens & Education Services,Training and Development,29-Sep-22,5105836124,Pennine School Improvement Ltd,"1,425.00"
Manchester City Council,Chief Executives,Professional fees,29-Sep-22,1907889131,Pickering Psychology Services Ltd,644.28
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836129,Pinc College Northwest,"49,333.34"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836127,Pinc College Northwest,"24,475.97"
Manchester City Council,Adult Social Care,Personal needs of client,29-Sep-22,5105836161,Prism Medical UK Carefree Division,582.31
Manchester City Council,Adult Social Care,Hire of Premises,29-Sep-22,5105836104,Quaker Trading Ltd,533.00
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,29-Sep-22,5105836135,R & M Developments Ltd,"1,431.75"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,29-Sep-22,5105836134,R & M Developments Ltd,"1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,29-Sep-22,5105836136,R & M Developments Ltd,"1,073.50"
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889088,Redacted Personal Information,500.00
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889073,Redacted Personal Information,"2,000.00"
Manchester City Council,Chief Executives,Counsel Costs,29-Sep-22,1907889124,Redacted Personal Information,700.00
Manchester City Council,Manchester Leisure,Legal Fees,29-Sep-22,1907889134,Redacted Personal Information,"1,167.45"
Manchester City Council,Chief Executives,Professional fees,29-Sep-22,1907889135,Redacted Personal Information,908.07
Manchester City Council,Manchester Leisure,Professional fees,29-Sep-22,5105834821,Redacted Personal Information,502.50
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836080,Reed Employment Plc,"5,638.56"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836091,Reed Employment Plc,"4,323.26"
Manchester City Council,Manchester Leisure,Professional fees,29-Sep-22,5105836093,Rocha Dawkins,690.00
Manchester City Council,Childrens & Education Services,Professional fees,29-Sep-22,5105836100,Roland Dransfield Public Relations,"5,950.00"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105835985,Rossendale School Priory,"6,367.40"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836147,Rossendale School Priory,"6,162.00"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105835984,Rossendale School Priory,"5,767.37"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105835983,Rossendale School Priory,"5,607.01"
Manchester City Council,Childrens & Education Services,Payments for services,29-Sep-22,5105836146,Rossendale School Priory,"5,581.33"
Manchester City Council,Corporate Services,Postage,29-Sep-22,5105835751,Royal Mail Group Plc,"12,302.35"
Manchester City Council,Regeneration Finance,Professional fees,29-Sep-22,5105835555,Savills (UK) Ltd,"11,500.00"
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890565,Scottish & Southern Energy Plc,"17,051.39"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890504,Scottish & Southern Energy Plc,"12,915.17"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890531,Scottish & Southern Energy Plc,"2,864.67"
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890529,Scottish & Southern Energy Plc,"2,040.64"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890547,Scottish & Southern Energy Plc,"1,888.52"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890527,Scottish & Southern Energy Plc,"1,796.07"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890539,Scottish & Southern Energy Plc,"1,772.91"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890567,Scottish & Southern Energy Plc,"1,735.29"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890536,Scottish & Southern Energy Plc,"1,555.19"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890518,Scottish & Southern Energy Plc,"1,467.19"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890503,Scottish & Southern Energy Plc,"1,464.23"
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890506,Scottish & Southern Energy Plc,"1,430.52"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890528,Scottish & Southern Energy Plc,"1,403.27"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890524,Scottish & Southern Energy Plc,"1,402.34"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890561,Scottish & Southern Energy Plc,"1,377.74"
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890505,Scottish & Southern Energy Plc,"1,346.10"
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890502,Scottish & Southern Energy Plc,"1,202.44"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890517,Scottish & Southern Energy Plc,"1,195.89"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890555,Scottish & Southern Energy Plc,"1,078.12"
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890554,Scottish & Southern Energy Plc,847.51
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890515,Scottish & Southern Energy Plc,808.31
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890512,Scottish & Southern Energy Plc,804.82
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890550,Scottish & Southern Energy Plc,786.38
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890568,Scottish & Southern Energy Plc,780.96
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890535,Scottish & Southern Energy Plc,758.07
Manchester City Council,Adult Social Care,Gas,29-Sep-22,1907890540,Scottish & Southern Energy Plc,661.01
Manchester City Council,Manchester Leisure,Gas,29-Sep-22,1907890553,Scottish & Southern Energy Plc,634.89
