Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Corporate Services,Professional fees,12-Dec-22,5105848405,Redacted Personal Information,"£1,736.00"
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,08-Dec-22,5105847847,Restore PLC,£576.61
Manchester City Council,Childrens & Education Services,Storage Costs,19-Dec-22,5105849686,Restore PLC,"£3,683.37"
Manchester City Council,Childrens & Education Services,Storage Costs,19-Dec-22,5105849692,Restore PLC,"£2,304.02"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849231,Ramboll UK Limited,"£16,234.50"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849235,Ramboll UK Limited,"£6,330.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849233,Ramboll UK Limited,"£3,980.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849241,Ramboll UK Limited,"£3,811.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849239,Ramboll UK Limited,"£3,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849204,Ramboll UK Limited,"£2,702.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849199,Ramboll UK Limited,"£1,788.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849213,Ramboll UK Limited,"£1,748.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849206,Ramboll UK Limited,"£1,635.90"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849242,Ramboll UK Limited,"£1,500.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849215,Ramboll UK Limited,"£1,462.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849211,Ramboll UK Limited,"£1,238.70"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849200,Ramboll UK Limited,"£1,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849212,Ramboll UK Limited,"£1,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849220,Ramboll UK Limited,"£1,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,15-Dec-22,5105849238,Ramboll UK Limited,£749.50
Manchester City Council,Manchester Leisure,Equipment Operating Lease,22-Dec-22,5105850460,Ricoh UK Ltd.,"-£4,842.79"
Manchester City Council,Chief Executives,Equipment Operating Lease,22-Dec-22,5105850459,Ricoh UK Ltd.,"-£66,028.17"
Manchester City Council,Chief Executives,Printing,22-Dec-22,5105850571,Ricoh UK Ltd.,"-£8,313.88"
Manchester City Council,Manchester Leisure,Equipment Operating Lease,31-Dec-22,5105849074,Ricoh UK Ltd.,"£4,442.79"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,16-Dec-22,5105849223,Street Support Network Ltd,"£3,000.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,07-Dec-22,5105847519,Redacted Personal Information,"£6,825.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,09-Dec-22,5105848030,Redacted Personal Information,"£5,775.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Dec-22,5105849750,Redacted Personal Information,"£5,160.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,23-Dec-22,5105850420,Redacted Personal Information,"£6,155.00"
Manchester City Council,Adult Social Care,Payments for services,08-Dec-22,5105847272,Kaleidoscope Project,"£3,920.00"
Manchester City Council,Adult Social Care,Supporting People Payments,23-Dec-22,5105850515,Your Housing Ltd.,"£9,157.00"
Manchester City Council,Adult Social Care,Supporting People Payments,31-Dec-22,5105850518,Your Housing Ltd.,"£9,156.00"
Manchester City Council,Adult Social Care,Supporting People Payments,31-Dec-22,5105850519,Your Housing Ltd.,"£9,156.00"
Manchester City Council,Childrens & Education Services,Foster Payments,19-Dec-22,5105849721,Space Station Day Nursery,£990.00
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,19-Dec-22,5105849587,Gariff Construction,"£16,883.00"
Manchester City Council,Adult Social Care,Rents,09-Dec-22,5105848328,AJD Property Limited,"£2,567.02"
Manchester City Council,Adult Social Care,Rents,09-Dec-22,5105848239,AJD Property Limited,"£2,417.73"
Manchester City Council,Adult Social Care,Rents,12-Dec-22,5105848466,AJD Property Limited,"£8,525.84"
Manchester City Council,Adult Social Care,Rents,14-Dec-22,5105848880,AJD Property Limited,"£8,250.81"
Manchester City Council,Adult Social Care,Rents,14-Dec-22,5105848930,AJD Property Limited,"£3,225.51"
Manchester City Council,Adult Social Care,Rents,14-Dec-22,5105848988,AJD Property Limited,"£2,339.74"
Manchester City Council,Corporate Services,Professional fees,12-Dec-22,5105848399,Redacted Personal Information,£960.00
Manchester City Council,Chief Executives,Grant and subscriptions awarded,21-Dec-22,5105847917,MetaCompliance,"£25,000.00"
Manchester City Council,Corporate Services,Storage Costs,31-Dec-22,5105849581,Integrity Print Ltd,"£1,084.04"
Manchester City Council,Chief Executives,Printing,09-Dec-22,5105848047,Mortons Media Group Ltd,-£797.00
Manchester City Council,Adult Social Care,Rents,16-Dec-22,5105849452,District Homes Cic,"£46,754.04"
Manchester City Council,Adult Social Care,Housing Rents Debit,22-Dec-22,1907955730,District Homes Cic,"£1,749.80"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,19-Dec-22,5105849576,BMS Software (Northern) Ltd,"£7,560.00"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,07-Dec-22,5105847670,Redacted Personal Information,"£1,494.20"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105847218,Balfour Beatty Living Places Ltd,"-£1,188.03"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105850139,Balfour Beatty Living Places Ltd,"£9,827.86"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105848189,Balfour Beatty Living Places Ltd,"£3,986.45"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105850138,Balfour Beatty Living Places Ltd,"£3,986.45"
Manchester City Council,Highways Services,Professional fees,31-Dec-22,5105848458,Balfour Beatty Living Places Ltd,"£51,280.63"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105848784,Cycloan Educ & Restorative Approach,"£1,060.00"
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,22-Dec-22,5105850240,Facultatieve Technologies Ltd,"£14,686.00"
Manchester City Council,Chief Executives,Professional fees,06-Dec-22,1907949877,Pickering Psychology Services Ltd,£896.44
Manchester City Council,Chief Executives,Professional fees,23-Dec-22,1907969524,Pickering Psychology Services Ltd,"£3,577.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,16-Dec-22,5105849065,Redacted Personal Information,"£24,903.88"
Manchester City Council,Highways Services,Professional fees,15-Dec-22,5105849091,Waterman Aspen Ltd,"£8,928.00"
Manchester City Council,Highways Services,Professional fees,15-Dec-22,5105849102,Waterman Aspen Ltd,"£8,928.00"
Manchester City Council,Highways Services,Professional fees,15-Dec-22,5105849107,Waterman Aspen Ltd,"-£8,928.00"
Manchester City Council,Highways Services,Professional fees,16-Dec-22,5105849393,Waterman Aspen Ltd,"£9,230.50"
Manchester City Council,Highways Services,Professional fees,16-Dec-22,5105849389,Waterman Aspen Ltd,"£6,750.00"
Manchester City Council,Highways Services,Professional fees,16-Dec-22,5105849392,Waterman Aspen Ltd,"£6,450.00"
Manchester City Council,Highways Services,Professional fees,16-Dec-22,5105849420,Waterman Aspen Ltd,"£6,320.00"
Manchester City Council,Highways Services,Professional fees,16-Dec-22,5105849395,Waterman Aspen Ltd,"£5,900.00"
Manchester City Council,Highways Services,Professional fees,19-Dec-22,5105849423,Waterman Aspen Ltd,"£7,632.00"
Manchester City Council,Highways Services,Professional fees,21-Dec-22,5105849918,Waterman Aspen Ltd,"£12,597.00"
Manchester City Council,Highways Services,Professional fees,21-Dec-22,5105849916,Waterman Aspen Ltd,"£9,586.50"
Manchester City Council,Highways Services,Professional fees,21-Dec-22,5105849919,Waterman Aspen Ltd,"£8,229.50"
Manchester City Council,Highways Services,Professional fees,21-Dec-22,5105849906,Waterman Aspen Ltd,"£6,465.50"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105849390,Waterman Aspen Ltd,"£7,800.00"
Manchester City Council,Corporate Services,Training and Development,14-Dec-22,5105849078,Proventure Consulting,£900.00
Manchester City Council,Manchester Leisure,Professional fees,21-Dec-22,5105850055,Redacted Personal Information,"£6,150.00"
Manchester City Council,Manchester Leisure,Professional fees,21-Dec-22,5105850054,Redacted Personal Information,"£1,413.00"
Manchester City Council,Childrens & Education Services,Payments for services,15-Dec-22,5105849340,Fairfield Care Ltd,"£1,204.64"
Manchester City Council,Childrens & Education Services,Payments for services,15-Dec-22,5105849338,Fairfield Care Ltd,"£1,076.80"
Manchester City Council,Childrens & Education Services,Payments for services,19-Dec-22,5105849677,Fairfield Care Ltd,"£1,552.69"
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,08-Dec-22,5105847944,Flourish Together CIC,"£9,000.00"
Manchester City Council,Regeneration Finance,Cleaning Equipment and Materials,06-Dec-22,5105846097,Arrow County Supplies,"£4,505.39"
Manchester City Council,Regeneration Finance,Cleaning Equipment and Materials,08-Dec-22,5105847051,Arrow County Supplies,£756.71
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,09-Dec-22,5105847057,Arrow County Supplies,"£5,970.00"
Manchester City Council,Regeneration Finance,Cleaning Equipment and Materials,12-Dec-22,5105847638,Arrow County Supplies,£761.22
Manchester City Council,Regeneration Finance,Cleaning Equipment,16-Dec-22,5105849121,Arrow County Supplies,£550.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09-Dec-22,5105848063,West Point Residents Association,£500.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,13-Dec-22,5105848630,West Point Residents Association,"£1,500.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,05-Dec-22,5105847122,Anson Community Shop,"£1,150.00"
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,12-Dec-22,5105847128,EQUANS Services Limited,"£59,842.59"
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,14-Dec-22,5105848894,EQUANS Services Limited,"£232,411.49"
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,15-Dec-22,5105849095,EQUANS Services Limited,"£96,169.52"
Manchester City Council,Regeneration Finance,Preventative Maintenance Work,22-Dec-22,5105850340,EQUANS Services Limited,"£218,644.84"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,31-Dec-22,5105849863,Streetwise Opera,"£3,812.50"
Manchester City Council,Manchester Leisure,Special Event,22-Dec-22,5105848221,Beat Bazaar Projects Ltd,"£2,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,14-Dec-22,5105848776,The Bideford Community Centre,"£2,500.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,14-Dec-22,5105848782,The Bideford Community Centre,"£2,500.00"
Manchester City Council,Adult Social Care,Rents,31-Dec-22,5105850557,Manchester Housing Group Ltd,"£100,723.70"
Manchester City Council,Chief Executives,Grant Payments,02-Dec-22,5105846813,GMPA,"£3,250.00"
Manchester City Council,Childrens & Education Services,Training and Development,20-Dec-22,5105849814,Ability Smart Ltd,"£1,915.00"
Manchester City Council,Childrens & Education Services,Training and Development,20-Dec-22,5105849813,Ability Smart Ltd,"-£1,915.00"
Manchester City Council,Chief Executives,Printing,23-Dec-22,5105850564,Impression (Bolton) Ltd,£985.00
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,22-Dec-22,5105850119,Egerton High School,"£14,893.00"
Manchester City Council,Chief Executives,PCard Recovery,01-Dec-22,1907949834,Diversity Travel Ltd,£522.24
Manchester City Council,Chief Executives,Travel,02-Dec-22,5105846853,Diversity Travel Ltd,-£677.36
Manchester City Council,Corporate Services,Subsistence and Conference Expenses,05-Dec-22,5105847348,Diversity Travel Ltd,"£1,153.79"
Manchester City Council,Childrens & Education Services,PCard Recovery,06-Dec-22,1907952279,Diversity Travel Ltd,£757.66
Manchester City Council,Chief Executives,Travel,07-Dec-22,5105847553,Diversity Travel Ltd,£677.36
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,05-Dec-22,5105847046,Greenfingers Landscape Ltd,"£2,289.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,14-Dec-22,5105847243,Greenfingers Landscape Ltd,"£1,119.53"
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,14-Dec-22,5105848650,Greenfingers Landscape Ltd,"£1,140.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20-Dec-22,5105849800,Greenfingers Landscape Ltd,"£10,750.47"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,31-Dec-22,5105850199,Greenfingers Landscape Ltd,"£10,750.47"
Manchester City Council,Childrens & Education Services,Payments for services,07-Dec-22,5105847693,National Offender Mgt Services,"£3,070.00"
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105847694,National Offender Mgt Services,"£9,517.00"
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105847718,National Offender Mgt Services,"£8,063.00"
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105847700,National Offender Mgt Services,"£6,447.00"
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105847696,National Offender Mgt Services,"£6,160.00"
Manchester City Council,Childrens & Education Services,Payments for services,23-Dec-22,5105850607,National Offender Mgt Services,"£11,550.00"
Manchester City Council,Childrens & Education Services,Payments for services,23-Dec-22,5105850606,National Offender Mgt Services,"£9,210.00"
Manchester City Council,Childrens & Education Services,Payments for services,23-Dec-22,5105850608,National Offender Mgt Services,"£8,289.00"
Manchester City Council,Childrens & Education Services,Payments for services,23-Dec-22,5105850605,National Offender Mgt Services,"£3,080.00"
Manchester City Council,Childrens & Education Services,Payments for services,23-Dec-22,5105850609,National Offender Mgt Services,"£2,456.00"
Manchester City Council,Childrens & Education Services,Professional fees,12-Dec-22,5105848372,Redacted Personal Information,"£2,325.00"
Manchester City Council,Chief Executives,Printing,07-Dec-22,5105847413,Geiger Limited,£876.00
Manchester City Council,Adult Social Care,Equipment,12-Dec-22,5105848461,Accora,£585.00
Manchester City Council,Adult Social Care,Personal needs of client,16-Dec-22,5105848792,Accora,"£1,095.00"
Manchester City Council,Chief Executives,Advertising,20-Dec-22,5105849855,Spacehouse Ltd,£787.50
Manchester City Council,Adult Social Care,Payments for services,12-Dec-22,5105848497,FoodSync CIC,"£6,881.00"
Manchester City Council,Adult Social Care,Payments for services,12-Dec-22,5105848319,FoodSync CIC,"£2,975.00"
Manchester City Council,Manchester Leisure,Professional fees,21-Dec-22,5105850065,Eville & Jones Commercial Services,"£7,618.48"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,15-Dec-22,5105849127,Synectics Security Limited,"£2,857.91"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,15-Dec-22,5105849125,Synectics Security Limited,"£2,552.02"
Manchester City Council,Manchester Leisure,Grounds Maintenance,08-Dec-22,5105847877,Tivoli Group Ltd,"£5,429.64"
Manchester City Council,Adult Social Care,Contract Cleaning External,12-Dec-22,5105847826,YD Healthcare Ltd,"£1,506.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,20-Dec-22,5105849901,Sonder Radio Ltd,"£3,544.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,21-Dec-22,5105850152,A Connolly Limited,"£79,434.99"
Manchester City Council,Regeneration Finance,Car Parking Expenses,06-Dec-22,5105846870,NCP Members Parking,"£1,714.58"
Manchester City Council,Chief Executives,Counsel Costs,06-Dec-22,1907949813,Central Chambers,£750.00
Manchester City Council,Chief Executives,Counsel Costs,08-Dec-22,1907947462,Central Chambers,£850.00
Manchester City Council,Chief Executives,Counsel Costs,16-Dec-22,1907963937,Central Chambers,"£7,750.00"
Manchester City Council,Chief Executives,Counsel Costs,19-Dec-22,1907955682,Central Chambers,£750.00
Manchester City Council,Chief Executives,Counsel Costs,23-Dec-22,1907969531,Central Chambers,"£1,000.00"
Manchester City Council,Chief Executives,CRB Fees,12-Dec-22,5105848385,Complete Background Screening Ltd,"£1,000.50"
Manchester City Council,Regeneration Finance,CRB Fees,31-Dec-22,5105850677,Complete Background Screening Ltd,£973.00
Manchester City Council,Childrens & Education Services,Subsistence and Conference Expenses,05-Dec-22,1907951673,PAYPAL (UK) P CARD ONLY,"£2,222.64"
Manchester City Council,Childrens & Education Services,Personal needs of client,05-Dec-22,1907951775,TRAVELODGE P CARD ONLY,£623.44
Manchester City Council,Childrens & Education Services,Personal needs of client,05-Dec-22,1907951626,TRAVELODGE P CARD ONLY,£523.11
Manchester City Council,Chief Executives,Advertising,05-Dec-22,1907951696,LINKEDIN P CARD ONLY,"£1,251.12"
Manchester City Council,Regeneration Finance,Hire of Premises,05-Dec-22,5105847076,Everyone Active,-£550.00
Manchester City Council,Manchester Leisure,Training and Development,12-Dec-22,5105848428,Peel Recruitment,"£4,800.00"
Manchester City Council,Regeneration Finance,I T Provision,13-Dec-22,5105848760,Vitalize Consultancy,"£12,260.00"
Manchester City Council,Childrens & Education Services,Professional fees,09-Dec-22,5105848324,Prospero Teaching,£500.00
Manchester City Council,Childrens & Education Services,Professional fees,09-Dec-22,5105848325,Prospero Teaching,£500.00
Manchester City Council,Childrens & Education Services,Professional fees,09-Dec-22,5105848326,Prospero Teaching,£500.00
Manchester City Council,Childrens & Education Services,Professional fees,09-Dec-22,5105848327,Prospero Teaching,£500.00
Manchester City Council,Childrens & Education Services,Professional fees,12-Dec-22,5105848369,Prospero Teaching,£500.00
Manchester City Council,Childrens & Education Services,Agency staff provision,20-Dec-22,5105849921,Prospero Teaching,£650.00
Manchester City Council,Childrens & Education Services,Professional fees,31-Dec-22,5105850784,Prospero Teaching,£500.00
Manchester City Council,Childrens & Education Services,Professional fees,05-Dec-22,5105847189,Angela Westington Consulting Ltd,"£1,900.00"
Manchester City Council,Childrens & Education Services,Professional fees,14-Dec-22,5105848997,Angela Westington Consulting Ltd,"£4,275.00"
Manchester City Council,Childrens & Education Services,Professional fees,14-Dec-22,5105848996,Angela Westington Consulting Ltd,"-£5,130.00"
Manchester City Council,Regeneration Finance,Heating Oil,08-Dec-22,1907955498,Standard Fuels Oils,"£19,655.38"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,09-Dec-22,5105848114,Standard Fuels Oils,"£19,652.78"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,15-Dec-22,5105849119,Standard Fuels Oils,"£23,628.03"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,15-Dec-22,5105849120,Standard Fuels Oils,"£22,238.06"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,20-Dec-22,5105849964,Standard Fuels Oils,"£12,772.55"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,23-Dec-22,5105849468,Standard Fuels Oils,"£28,154.54"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,23-Dec-22,5105850601,Standard Fuels Oils,"£9,910.42"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,23-Dec-22,5105850602,Standard Fuels Oils,"£1,229.50"
Manchester City Council,Highways Services,Vehicle Fuel Costs,23-Dec-22,5105850539,Standard Fuels Oils,"£1,039.60"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,31-Dec-22,5105849469,Standard Fuels Oils,"£28,290.56"
Manchester City Council,Regeneration Finance,Professional fees,07-Dec-22,5105847676,Alan Franklin Builders Limited,£702.00
Manchester City Council,Regeneration Finance,Professional fees,19-Dec-22,5105849608,Alan Franklin Builders Limited,£606.50
Manchester City Council,Childrens & Education Services,Training and Development,15-Dec-22,5105849173,KD Safeguarding Ltd,"£4,000.00"
Manchester City Council,Childrens & Education Services,Training and Development,31-Dec-22,5105849387,KD Safeguarding Ltd,"£4,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,31-Dec-22,5105848992,Manchester Active,"£248,878.00"
Manchester City Council,Childrens & Education Services,I T Provision,05-Dec-22,5105847257,Valtech Limited,"£1,036.64"
Manchester City Council,Childrens & Education Services,I T Provision,15-Dec-22,5105849143,Valtech Limited,£784.92
Manchester City Council,Chief Executives,Counsel Costs,22-Dec-22,1907968854,Redacted Personal Information,£800.00
Manchester City Council,Chief Executives,Counsel Costs,22-Dec-22,1907968853,Redacted Personal Information,£650.00
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,09-Dec-22,5105848144,Browne Jacobson,"£1,825.74"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,09-Dec-22,5105848145,Browne Jacobson,£829.50
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,19-Dec-22,5105849708,Browne Jacobson,"£1,806.00"
Manchester City Council,Chief Executives,Legal Fees,09-Dec-22,5105848148,Waddington & Son Solicitors,"£1,423.25"
Manchester City Council,Chief Executives,Legal Fees,09-Dec-22,5105848149,Waddington & Son Solicitors,"£1,400.00"
Manchester City Council,Chief Executives,Legal Fees,09-Dec-22,5105848150,Waddington & Son Solicitors,"£1,312.20"
Manchester City Council,Chief Executives,Legal Fees,09-Dec-22,5105848151,Waddington & Son Solicitors,£950.00
Manchester City Council,Chief Executives,Legal Fees,09-Dec-22,5105848354,Waddington & Son Solicitors,£823.25
Manchester City Council,Chief Executives,Legal Fees,09-Dec-22,5105848152,Waddington & Son Solicitors,£625.00
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848540,Waddington & Son Solicitors,"£2,498.25"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848512,Waddington & Son Solicitors,"£2,206.25"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848544,Waddington & Son Solicitors,"£1,805.48"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848538,Waddington & Son Solicitors,"£1,771.03"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848484,Waddington & Son Solicitors,"£1,532.29"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848438,Waddington & Son Solicitors,"£1,479.17"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848514,Waddington & Son Solicitors,"£1,468.75"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848511,Waddington & Son Solicitors,"£1,393.75"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848513,Waddington & Son Solicitors,"£1,367.00"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848506,Waddington & Son Solicitors,"£1,306.25"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848436,Waddington & Son Solicitors,"£1,106.25"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848545,Waddington & Son Solicitors,"£1,075.00"
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848517,Waddington & Son Solicitors,£842.00
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848483,Waddington & Son Solicitors,£781.25
Manchester City Council,Chief Executives,Legal Fees,12-Dec-22,5105848482,Waddington & Son Solicitors,£529.75
Manchester City Council,Chief Executives,Legal Fees,13-Dec-22,5105848555,Waddington & Son Solicitors,"£2,441.11"
Manchester City Council,Chief Executives,Legal Fees,13-Dec-22,5105848557,Waddington & Son Solicitors,"£1,361.25"
Manchester City Council,Chief Executives,Legal Fees,13-Dec-22,5105848553,Waddington & Son Solicitors,"£1,322.09"
Manchester City Council,Chief Executives,Legal Fees,13-Dec-22,5105848556,Waddington & Son Solicitors,"£1,127.46"
Manchester City Council,Chief Executives,Legal Fees,13-Dec-22,5105848548,Waddington & Son Solicitors,"£1,029.36"
Manchester City Council,Childrens & Education Services,Legal Fees,22-Dec-22,5105850252,Waddington & Son Solicitors,"£7,397.92"
Manchester City Council,Chief Executives,Legal Fees,22-Dec-22,5105850260,Waddington & Son Solicitors,"£3,930.00"
Manchester City Council,Childrens & Education Services,Legal Fees,22-Dec-22,5105850246,Waddington & Son Solicitors,"£1,024.11"
Manchester City Council,Childrens & Education Services,Legal Fees,22-Dec-22,5105850250,Waddington & Son Solicitors,£515.00
Manchester City Council,Childrens & Education Services,Legal Fees,22-Dec-22,5105850254,Waddington & Son Solicitors,£515.00
Manchester City Council,Chief Executives,Professional fees,22-Dec-22,5105850255,Waddington & Son Solicitors,"£3,813.72"
Manchester City Council,Chief Executives,Legal Fees,23-Dec-22,5105850530,Waddington & Son Solicitors,"£1,443.75"
Manchester City Council,Chief Executives,Professional fees,23-Dec-22,5105850440,Waddington & Son Solicitors,"£1,433.25"
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,05-Dec-22,5105847267,Jonathan Carey Design Ltd,"£5,874.35"
Manchester City Council,Childrens & Education Services,Agency staff provision,06-Dec-22,5105847384,Tradewind Recruitment Ltd,£750.00
Manchester City Council,Childrens & Education Services,Agency staff provision,20-Dec-22,5105849993,Tradewind Recruitment Ltd,£750.00
Manchester City Council,Childrens & Education Services,Agency staff provision,31-Dec-22,5105850746,Tradewind Recruitment Ltd,£750.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02-Dec-22,5105846944,Ladybarn Community Hub,"£2,850.00"
Manchester City Council,Childrens & Education Services,Payments for services,07-Dec-22,5105847579,A S K Healthcare Ltd,£720.00
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,09-Dec-22,5105848013,Supporting People In Need,"£22,000.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,08-Dec-22,5105846963,ICT Revolutions Ltd,"£8,000.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,22-Dec-22,5105850151,ICT Revolutions Ltd,"£33,000.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,31-Dec-22,5105850853,ICT Revolutions Ltd,"£20,350.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,22-Dec-22,5105850265,The Arch Company Properties Ltd,"£2,313.33"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,19-Dec-22,5105849638,Hala Guest House,"£5,635.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,22-Dec-22,5105850419,Hala Guest House,"£6,015.00"
Manchester City Council,Childrens & Education Services,Professional fees,05-Dec-22,5105847180,Manchester Conference Centre,"£1,630.00"
Manchester City Council,Adult Social Care,Personal needs of client,16-Dec-22,5105849090,Anywhere Care Ltd,"£1,740.00"
Manchester City Council,Childrens & Education Services,Licences Purchase,06-Dec-22,5105847400,Sight and Sound Technologies,"£3,191.00"
Manchester City Council,Corporate Services,WPS Awards,16-Dec-22,5105849229,Furniture Resource Centre Ltd,£880.71
Manchester City Council,Corporate Services,WPS Awards,16-Dec-22,5105849263,Furniture Resource Centre Ltd,£880.71
Manchester City Council,Adult Social Care,Furniture,19-Dec-22,5105849164,Furniture Resource Centre Ltd,£607.08
Manchester City Council,Corporate Services,WPS Awards,19-Dec-22,5105849414,Furniture Resource Centre Ltd,"£1,436.34"
Manchester City Council,Corporate Services,WPS Awards,19-Dec-22,5105849170,Furniture Resource Centre Ltd,"£1,083.73"
Manchester City Council,Corporate Services,WPS Awards,19-Dec-22,5105849685,Furniture Resource Centre Ltd,£658.60
Manchester City Council,Corporate Services,WPS Awards,19-Dec-22,5105849166,Furniture Resource Centre Ltd,£635.73
