Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Manchester Leisure,Grant Expenditure,25-Aug-22,5105831161,4CT Limited,"£1,000.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,25-Aug-22,5105831162,4CT Limited,"£1,000.00"
Manchester City Council,Childrens & Education Services,PNOR-Child's Allows,25-Aug-22,1907853380,Barclays Debit Card - Remand,"£1,000.00"
Manchester City Council,Childrens & Education Services,Other Indirect Emp,25-Aug-22,5105831116,Uni Hospital of South Mcr,"£1,000.00"
Manchester City Council,Highways Services,Direct Materials,25-Aug-22,5105831136,Rosgal Ltd,"£1,003.96"
Manchester City Council,Chief Executives,Counsel Costs,25-Aug-22,1907856509,18 St John Street Chambers,"£1,050.00"
Manchester City Council,Chief Executives,Counsel Costs,25-Aug-22,1907856515,18 St John Street Chambers,"£1,070.00"
Manchester City Council,Chief Executives,External Agency,25-Aug-22,5105831063,Isherwood Legal Limited,"£1,080.00"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857160,Scottish & Southern Energy Plc,"£1,085.74"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857191,Scottish & Southern Energy Plc,"£1,089.82"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857184,Scottish & Southern Energy Plc,"£1,092.90"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857165,Scottish & Southern Energy Plc,"£1,147.45"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857155,Scottish & Southern Energy Plc,"£1,196.26"
Manchester City Council,Regeneration Finance,Rem & Store Furnitur,25-Aug-22,5105831123,Master Moves Ltd,"£1,203.22"
Manchester City Council,Highways Services,Direct Materials,25-Aug-22,5105831135,Rosgal Ltd,"£1,227.05"
Manchester City Council,Highways Services,Direct Materials,25-Aug-22,5105831137,Rosgal Ltd,"£1,282.84"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857159,Scottish & Southern Energy Plc,"£1,285.67"
Manchester City Council,Chief Executives,Counsel Costs,25-Aug-22,1907857200,Central Chambers,"£1,300.00"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857181,Scottish & Southern Energy Plc,"£1,326.12"
Manchester City Council,Corporate Services,Oth Professional Fee,25-Aug-22,5105828815,Lucion Environmental Ltd,"£1,328.27"
Manchester City Council,Chief Executives,Landline Telephone,25-Aug-22,5105830393,Meridian Recovery Audit,"£1,423.36"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857141,Scottish & Southern Energy Plc,"£1,564.47"
Manchester City Council,Housing Revenue Account,CD - Adaptations,25-Aug-22,5105831139,Life Environmental Services,"£1,625.00"
Manchester City Council,Manchester Leisure,Equipment,25-Aug-22,5105831019,Groundwork Landscapes Ltd,"£1,750.00"
Manchester City Council,Manchester Leisure,Equipment,25-Aug-22,5105831013,Groundwork Landscapes Ltd,"£1,875.00"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857178,Scottish & Southern Energy Plc,"£1,898.65"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857170,Scottish & Southern Energy Plc,"£1,902.79"
Manchester City Council,Manchester Leisure,Equipment,25-Aug-22,5105830997,Groundwork Landscapes Ltd,"£1,980.00"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857161,Scottish & Southern Energy Plc,"£2,133.20"
Manchester City Council,Adult Social Care,Equipment,25-Aug-22,5105831061,Bentley Fielden Ltd,"£2,398.00"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105831144,AJD Property Limited,"£2,567.02"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857142,Scottish & Southern Energy Plc,"£2,710.44"
Manchester City Council,Corporate Services,Oth Professional Fee,25-Aug-22,5105828812,Lucion Environmental Ltd,"£2,732.50"
Manchester City Council,Adult Social Care,Personal Need Client,25-Aug-22,5105831070,Schuchmann LLP,"£2,744.90"
Manchester City Council,Adult Social Care,Legal Fees,25-Aug-22,1907857993,Liberata,"£2,745.00"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857162,Scottish & Southern Energy Plc,"£2,771.61"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857193,Scottish & Southern Energy Plc,"£2,883.53"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857148,Scottish & Southern Energy Plc,"£3,179.42"
Manchester City Council,Adult Social Care,Oth Professional Fee,25-Aug-22,5105830870,UNIQUE SPECIALIST SERVICES,"£3,213.00"
Manchester City Council,Chief Executives,OL&B - Adaptations,25-Aug-22,5105830907,EQUANS Regeneration Limited,"£3,258.24"
Manchester City Council,Hospitality + Trading Services,Computer Purchases,25-Aug-22,5105831107,Civica UK Ltd,"£3,500.00"
Manchester City Council,Adult Social Care,Supported Accom,25-Aug-22,5105831059,Mosscare Housing Ltd,"£3,685.40"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857192,Scottish & Southern Energy Plc,"£3,888.78"
Manchester City Council,Chief Executives,VPF&E - Acquisition,25-Aug-22,5105831155,Trustmarque Solutions Ltd,"£3,986.46"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,25-Aug-22,5105830727,The Networking People (TNP) Ltd,"£4,000.00"
Manchester City Council,Corporate Services,Equipment,25-Aug-22,5105830229,Systemlink 2000 Ltd,"£4,030.00"
Manchester City Council,Corporate Services,Oth Professional Fee,25-Aug-22,5105829755,Pick Everard,"£4,350.72"
Manchester City Council,Manchester Leisure,Grant Expenditure,25-Aug-22,5105831055,LGBT Foundation,"£4,413.75"
Manchester City Council,Chief Executives,Examination Fees,25-Aug-22,5105830631,ROAR Forensics Ltd,"£4,564.75"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105831124,Houses4Homes 4U Ltd,"£5,139.73"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105831175,Houses4Homes 4U Ltd,"£5,139.73"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105831156,M&D Residential Ltd,"£6,811.06"
Manchester City Council,Adult Social Care,Water - Metered,25-Aug-22,1907857195,Water Plus Limited,"£6,951.35"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,25-Aug-22,5105831154,The Manchester Men's Room,"£7,000.00"
Manchester City Council,Chief Executives,External Agency,25-Aug-22,5105831121,Michael Page International,"£7,500.00"
Manchester City Council,Corporate Services,Oth Professional Fee,25-Aug-22,5105829922,S.I.Sealy Associates Ltd,"£8,352.00"
Manchester City Council,Regeneration Finance,Licences Expenditure,25-Aug-22,5105829539,Experian Limited,"£8,427.00"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105831167,AJD Property Limited,"£8,796.36"
Manchester City Council,Adult Social Care,Equipment,25-Aug-22,5105828419,Smitcare Ltd,"£9,121.50"
Manchester City Council,Corporate Services,Taxi Expenses - Priv,25-Aug-22,1907858136,Street Cars,"£9,565.10"
Manchester City Council,Chief Executives,External Agency,25-Aug-22,5105831092,Access Computer Consulting plc,"£9,606.78"
Manchester City Council,Chief Executives,Advertising,25-Aug-22,5105831119,Clicky Media Ltd,"£10,000.00"
Manchester City Council,Manchester Leisure,Gas,25-Aug-22,1907857143,Scottish & Southern Energy Plc,"£10,901.83"
Manchester City Council,Corporate Services,Hire of Equipment,25-Aug-22,5105831087,Flowbird Smart City Uk Ltd,"£11,740.20"
Manchester City Council,Environment and Operations,Infra - Construction,25-Aug-22,5105830722,Wilde Consultants Ltd,"£12,058.20"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,25-Aug-22,5105831140,Manchester Action On Street Health,"£16,520.83"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831149,Fairways Lodge,"£17,080.00"
Manchester City Council,Childrens & Education Services,Other Establishments,25-Aug-22,5105831067,Time Specialist Support Ltd,"£18,400.50"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105829453,Housing Social Ltd,"£31,759.88"
Manchester City Council,Childrens & Education Services,Coach Hire,25-Aug-22,5105831303,Mantax Radio Taxis Ltd,"£34,644.60"
Manchester City Council,Childrens & Education Services,Coach Hire,25-Aug-22,5105831304,Mantax Radio Taxis Ltd,"£45,797.15"
Manchester City Council,Childrens Services,OL&B - Adaptations,25-Aug-22,5105829435,F Parkinson Limited,"£54,165.02"
Manchester City Council,Highways Services,Sub Contractors,25-Aug-22,5105829444,Rosgal Ltd,"£65,000.00"
Manchester City Council,Adult Social Care,Rents,25-Aug-22,5105829763,Accommodation Links Ltd,"£80,474.00"
Manchester City Council,Housing General Fund,Oth Rv ex fnd cp sta,25-Aug-22,5105829447,One Manchester Limited,"£183,385.70"
Manchester City Council,Manchester Leisure,Responsive Work,25-Aug-22,5105829445,EQUANS Regeneration Limited,"£246,977.94"
Manchester City Council,Chief Executives,OL&B - Adaptations,25-Aug-22,5105830907,EQUANS Regeneration Limited,"£457,943.43"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,25-Aug-22,5105831041,One Education Ltd,"£500,000.00"
Manchester City Council,Chief Executives,Sub Contractors,25-Aug-22,5105830396,Redacted Personal Information,£635.70
Manchester City Council,Chief Executives,Sub Contractors,25-Aug-22,5105830397,Redacted Personal Information,£674.95
Manchester City Council,Chief Executives,Sub Contractors,25-Aug-22,5105830807,Redacted Personal Information,£865.85
Manchester City Council,Manchester Leisure,Oth Professional Fee,25-Aug-22,5105831129,Redacted Personal Information,"£1,100.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831146,Redacted Personal Information,"£3,040.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831145,Redacted Personal Information,"£12,188.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831150,Redacted Personal Information,"£12,236.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831163,Redacted Personal Information,"£12,960.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831098,Redacted Personal Information,"£24,556.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,25-Aug-22,5105831173,Redacted Personal Information,"£24,928.00"
Manchester City Council,Housing General Fund,Oth Rv ex fnd cp sta,26-Aug-22,1907858078,Redacted Personal Information,"£7,500.00"
Manchester City Council,Corporate Services,Bailiff Fees Income,26-Aug-22,1907852507,Marston Group Limited,"-£23,096.90"
Manchester City Council,Corporate Services,Bailiff Fees Income,26-Aug-22,1907856533,Newlyn Plc,"-£22,939.20"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,26-Aug-22,5105831185,Civica UK Ltd,"-£18,016.66"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,26-Aug-22,5105831182,Civica UK Ltd,"-£11,900.00"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,26-Aug-22,5105831445,Russell & Russell Solicitors LLP,"-£9,801.65"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105831362,Royal Mail Group Plc,"-£6,725.09"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105830721,Royal Mail Group Plc,"-£6,724.96"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105831370,Royal Mail Group Plc,"-£6,724.96"
Manchester City Council,Manchester Leisure,Oth Professional Fee,26-Aug-22,5105830786,Creative Tourist Limited,"-£5,340.00"
Manchester City Council,Chief Executives,OL&B - Adaptations,26-Aug-22,5105830856,BES Rehab,"-£2,106.10"
Manchester City Council,Manchester Leisure,Printing,26-Aug-22,5105831290,Willfab Ltd,"-£1,950.00"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105830931,Royal Mail Group Plc,"-£1,462.63"
Manchester City Council,Corporate Services,Bailiff Fees Income,26-Aug-22,1907852515,CDER GROUP LIMITED,"-£1,324.45"
Manchester City Council,Chief Executives,OL&B - Fees,26-Aug-22,5105831211,Building Design Partnership Limited,"-£1,316.67"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105831364,Royal Mail Group Plc,"-£1,131.00"
Manchester City Council,Manchester Leisure,OL&B - Construction,26-Aug-22,5105830669,City Build Manchester Ltd,-£972.21
Manchester City Council,Manchester Leisure,OL&B - Construction,26-Aug-22,5105830730,City Build Manchester Ltd,-£810.18
Manchester City Council,Manchester Leisure,Equipment,26-Aug-22,5105831286,Willfab Ltd,-£600.00
Manchester City Council,Manchester Leisure,Equipment,26-Aug-22,5105831264,Willfab Ltd,-£550.00
Manchester City Council,Regeneration Finance,Extl Security Reqmts,26-Aug-22,5105831257,MITIE SECURITY LIMITED,£513.10
Manchester City Council,Chief Executives,VPF&E - Acquisition,26-Aug-22,5105831382,Insight Direct (Uk) Ltd,£518.00
Manchester City Council,Regeneration Finance,Hire of Machinery,26-Aug-22,5105831328,Brady Corp Ltd T/A Seton,£525.16
Manchester City Council,Manchester Leisure,Grant Expenditure,26-Aug-22,5105831361,Withington Girls School,£533.89
Manchester City Council,Manchester Leisure,Oth Professional Fee,26-Aug-22,5105830623,SAFEN3T Ltd,£539.70
Manchester City Council,Manchester Leisure,Equipment,26-Aug-22,5105831262,Willfab Ltd,£550.00
Manchester City Council,Regeneration Finance,Extl Security Reqmts,26-Aug-22,5105831230,MITIE SECURITY LIMITED,£579.76
Manchester City Council,Manchester Leisure,Equipment,26-Aug-22,5105831285,Willfab Ltd,£600.00
Manchester City Council,Adult Social Care,Ext Rep & Main Build,26-Aug-22,5105831213,T F Jones Property Services Ltd,£645.60
Manchester City Council,Regeneration Finance,Ext Rep & Main Build,26-Aug-22,5105831231,Access UK Ltd,£655.20
Manchester City Council,Adult Social Care,Ext Rep & Main Build,26-Aug-22,5105831219,T F Jones Property Services Ltd,£699.40
Manchester City Council,Libraries and Theatres,OL&B - Fees,26-Aug-22,5105830894,Network Rail Infrastructure Ltd,£707.09
Manchester City Council,Manchester Leisure,OL&B - Construction,26-Aug-22,5105830670,City Build Manchester Ltd,£810.18
Manchester City Council,Adult Social Care,Burials Expenditure,26-Aug-22,5105830520,Greater Manchester Funeral Service,£814.00
Manchester City Council,Libraries and Theatres,VPF&E - Acquisition,26-Aug-22,5105831344,Advanced Paint Refurbishment Ltd,£910.00
Manchester City Council,Adult Social Care,Ext Rep & Main Build,26-Aug-22,5105831218,T F Jones Property Services Ltd,£914.60
Manchester City Council,Regeneration Finance,Oth Professional Fee,26-Aug-22,5105831292,AA Projects Ltd,£951.33
Manchester City Council,Manchester Leisure,OL&B - Construction,26-Aug-22,5105830030,City Build Manchester Ltd,£972.21
Manchester City Council,Manchester Leisure,Grant Expenditure,26-Aug-22,5105829452,Big People Music Ltd,"£1,000.00"
Manchester City Council,Chief Executives,Counsel Costs,26-Aug-22,1907857201,Central Chambers,"£1,000.00"
Manchester City Council,Corporate Services,External Agency,26-Aug-22,5105831323,Michael Page International,"£1,120.00"
Manchester City Council,Libraries and Theatres,OL&B - Fees,26-Aug-22,5105830891,Network Rail Infrastructure Ltd,"£1,137.15"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105831365,Royal Mail Group Plc,"£1,148.92"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105830933,Royal Mail Group Plc,"£1,217.40"
Manchester City Council,Highways Services,Direct Materials,26-Aug-22,5105831411,TARMAC,"£1,234.21"
Manchester City Council,Regeneration Finance,Stationery,26-Aug-22,5105831376,Digital ID Ltd,"£1,263.92"
Manchester City Council,Chief Executives,OL&B - Fees,26-Aug-22,5105829997,Building Design Partnership Limited,"£1,316.67"
Manchester City Council,Chief Executives,OL&B - Fees,26-Aug-22,5105831212,Building Design Partnership Limited,"£1,316.67"
Manchester City Council,Corporate Services,Bailiff Fees,26-Aug-22,1907852515,CDER GROUP LIMITED,"£1,324.45"
Manchester City Council,Childrens & Education Services,Other Establishments,26-Aug-22,5105831238,Teenage Works,"£1,390.91"
Manchester City Council,Adult Social Care,Burials Expenditure,26-Aug-22,5105827449,Greater Manchester Funeral Service,"£1,536.00"
Manchester City Council,Regeneration Finance,Oth Professional Fee,26-Aug-22,5105831126,Counter Context Limited,"£1,575.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,26-Aug-22,5105831334,Insight Direct (Uk) Ltd,"£1,613.61"
Manchester City Council,Adult Social Care,Rents,26-Aug-22,1907858687,OpenRent Ltd,"£1,790.00"
Manchester City Council,Childrens & Education Services,Rents,26-Aug-22,5105831207,Brighter Beginnings (Newton Heath),"£1,838.55"
Manchester City Council,Regeneration Finance,Oth Professional Fee,26-Aug-22,5105831293,AA Projects Ltd,"£1,881.45"
Manchester City Council,Manchester Leisure,Grant Expenditure,26-Aug-22,5105829758,Whalley Range Youth Opps Asc WHIZ,"£1,910.00"
Manchester City Council,Libraries and Theatres,OL&B - Fees,26-Aug-22,5105830888,Network Rail Infrastructure Ltd,"£1,925.16"
Manchester City Council,Manchester Leisure,Direct Materials,26-Aug-22,5105831148,Flowprotect Ltd,"£1,950.00"
Manchester City Council,Manchester Leisure,Printing,26-Aug-22,5105831289,Willfab Ltd,"£1,950.00"
Manchester City Council,Chief Executives,OL&B - Adaptations,26-Aug-22,5105829351,BES Rehab,"£2,106.10"
Manchester City Council,Chief Executives,OL&B - Fees,26-Aug-22,5105831217,The Arch Company Properties Ltd,"£2,333.33"
Manchester City Council,Chief Executives,OL&B - Fees,26-Aug-22,5105831221,The Arch Company Properties Ltd,"£2,333.33"
Manchester City Council,Adult Social Care,Computer Purchases,26-Aug-22,5105831408,Insight Direct (Uk) Ltd,"£2,413.05"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,26-Aug-22,5105831377,TIP Trailer Services UK Ltd,"£2,715.77"
Manchester City Council,Environment and Operations,Infra - Construction,26-Aug-22,5105831234,GMCA,"£2,723.35"
Manchester City Council,Regeneration Finance,Oth Professional Fee,26-Aug-22,5105829112,Ekos Consulting (Uk) Ltd,"£2,930.00"
Manchester City Council,Libraries and Theatres,OL&B - Fees,26-Aug-22,5105830884,Network Rail Infrastructure Ltd,"£3,126.66"
Manchester City Council,Regeneration Finance,Taxi Vehicle Materia,26-Aug-22,5105831065,VIP-System Ltd,"£3,175.66"
Manchester City Council,Corporate Services,Subscriptions,26-Aug-22,5105831325,cloudBuy plc,"£3,240.00"
Manchester City Council,Manchester Leisure,Hire of Equipment,26-Aug-22,5105831108,Lightmedia Displays Ltd,"£3,427.00"
Manchester City Council,Manchester Leisure,Liquid Contnr Recycl,26-Aug-22,5105830359,Redgate Holdings Ltd,"£4,377.20"
Manchester City Council,Childrens & Education Services,Other Establishments,26-Aug-22,5105831235,Teenage Works,"£4,500.00"
Manchester City Council,Corporate Services,Subscriptions,26-Aug-22,5105830978,British Standards Institution,"£5,432.00"
Manchester City Council,Adult Social Care,Rents,26-Aug-22,5105831214,Mears Limited,"£5,677.07"
Manchester City Council,Chief Executives,OL&B - Adaptations,26-Aug-22,5105831317,EQUANS Regeneration Limited,"£5,762.17"
Manchester City Council,Environment and Operations,Infra - Construction,26-Aug-22,5105831232,GMCA,"£6,002.38"
Manchester City Council,Adult Social Care,Support People Pays,26-Aug-22,5105829949,Praxis Care Group,"£6,013.67"
Manchester City Council,Adult Social Care,Support People Pays,26-Aug-22,5105829950,Praxis Care Group,"£6,013.67"
Manchester City Council,Adult Social Care,Support People Pays,26-Aug-22,5105829951,Praxis Care Group,"£6,013.67"
Manchester City Council,Adult Social Care,Support People Pays,26-Aug-22,5105830952,Praxis Care Group,"£6,013.67"
Manchester City Council,Adult Social Care,Support People Pays,26-Aug-22,5105830953,Praxis Care Group,"£6,013.67"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105828272,Royal Mail Group Plc,"£6,724.96"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105831471,Royal Mail Group Plc,"£6,789.32"
Manchester City Council,Corporate Services,Postage,26-Aug-22,5105831363,Royal Mail Group Plc,"£6,823.11"
Manchester City Council,Housing Revenue Account,CD - Adaptations,26-Aug-22,5105831246,Nova Group Ltd,"£7,082.63"
Manchester City Council,Manchester Leisure,Oth Professional Fee,26-Aug-22,5105831205,Eville & Jones Commercial Services,"£7,475.42"
Manchester City Council,Regeneration Finance,CAMC/Not assigned,26-Aug-22,5105831294,AA Projects Ltd,"£7,775.73"
Manchester City Council,Corporate Services,Legal Fees,26-Aug-22,1907857903,Tenant Support Helpline /Progress L,"£8,000.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831276,Greater Manchester Immigration Aid,"£8,158.00"
Manchester City Council,Adult Social Care,Personal Need Client,26-Aug-22,5105831281,Hoist & Shower Chair Company,"£8,500.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831335,Coffee4Craig Ltd,"£8,750.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831387,Centrepoint-YPSF,"£8,776.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831389,Centrepoint-YPSF,"£8,776.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831391,Centrepoint-YPSF,"£8,776.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831392,Centrepoint-YPSF,"£8,776.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,26-Aug-22,5105831384,Centrepoint-YPSF,"£8,778.00"
Manchester City Council,Chief Executives,External Agency,26-Aug-22,5105831189,Cadence Resourcing Ltd,"£9,041.50"
Manchester City Council,Corporate Services,OL&B - Adaptations,26-Aug-22,5105830919,Ameresco Limited,"£10,780.31"
Manchester City Council,Highways Services,Sub Contractors,26-Aug-22,5105830846,Dowhigh Ltd,"£10,966.70"
Manchester City Council,Regeneration Finance,External Agency,26-Aug-22,5105831210,Transport for Greater Manchester,"£11,158.86"
Manchester City Council,Manchester Leisure,Grounds Maintenance,26-Aug-22,5105830356,Redgate Holdings Ltd,"£11,420.79"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,26-Aug-22,5105831337,Molesworth Hotel,"£15,484.00"
Manchester City Council,Manchester Leisure,Clean & Domestic Mat,26-Aug-22,5105830361,Redgate Holdings Ltd,"£15,646.90"
Manchester City Council,Regeneration Finance,Rents,26-Aug-22,1907858142,Asda Stores Ltd (Leeds),"£15,683.75"
Manchester City Council,Manchester Leisure,Equipment,26-Aug-22,5105831254,Enviro Technology Services Plc,"£15,715.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,26-Aug-22,5105830917,Ameresco Limited,"£16,500.30"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,26-Aug-22,5105831106,Civica UK Ltd,"£18,016.66"
Manchester City Council,Adult Social Care,Grant Expenditure,26-Aug-22,5105831190,Caritas (St Aidens),"£18,674.00"
Manchester City Council,Regeneration Finance,Voluntary Orgs TPP,26-Aug-22,5105831245,Proper Job Theatre company,"£19,716.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,26-Aug-22,5105830918,Ameresco Limited,"£21,944.30"
Manchester City Council,Environment and Operations,Infra - Construction,26-Aug-22,5105828831,GMCA,"£22,755.38"
Manchester City Council,Highways Services,Sub Contractors,26-Aug-22,5105831204,Rosgal Ltd,"£22,856.30"
Manchester City Council,Corporate Services,Bailiff Fees,26-Aug-22,1907856533,Newlyn Plc,"£22,939.20"
Manchester City Council,Corporate Services,Bailiff Fees,26-Aug-22,1907852507,Marston Group Limited,"£23,096.90"
Manchester City Council,Regeneration Finance,Rents,26-Aug-22,1907858144,Tesco (Rent Only),"£26,003.00"
Manchester City Council,Manchester Leisure,Tipping - Skips,26-Aug-22,5105830029,Redgate Holdings Ltd,"£35,207.80"
Manchester City Council,Manchester Leisure,Tipping - Skips,26-Aug-22,5105830362,Redgate Holdings Ltd,"£36,581.62"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,26-Aug-22,5105828093,Sevacare (U K ) lTD,"£36,586.81"
Manchester City Council,Childrens Services,OL&B - Adaptations,26-Aug-22,5105830582,Warden Construction Ltd,"£38,155.34"
Manchester City Council,Childrens Services,OL&B - Adaptations,26-Aug-22,5105830582,Warden Construction Ltd,"£38,913.89"
Manchester City Council,Adult Social Care,Grant Expenditure,26-Aug-22,5105831373,Divrse Ltd,"£58,590.00"
Manchester City Council,Manchester Leisure,Refuse Collection ex,26-Aug-22,5105830358,Redgate Holdings Ltd,"£61,046.60"
Manchester City Council,Manchester Leisure,Disposables,26-Aug-22,5105830354,Redgate Holdings Ltd,"£68,641.10"
Manchester City Council,Adult Social Care,Rents,26-Aug-22,5105830560,Manchester Bumblebee Ltd,"£71,211.23"
Manchester City Council,Manchester Leisure,Tipping - Tonnage,26-Aug-22,5105830353,Redgate Holdings Ltd,"£85,548.83"
Manchester City Council,Childrens & Education Services,Other Establishments,26-Aug-22,5105830093,Belmont School Ltd,"£111,264.57"
Manchester City Council,Regeneration Finance,Security Costs,26-Aug-22,5105831256,MITIE SECURITY LIMITED,"£115,774.74"
Manchester City Council,Corporate Services,OL&B - Adaptations,26-Aug-22,5105830913,Ameresco Limited,"£172,872.13"
Manchester City Council,Chief Executives,Counsel Costs,26-Aug-22,1907856521,Redacted Personal Information,£500.00
Manchester City Council,Chief Executives,Counsel Costs,26-Aug-22,1907856525,Redacted Personal Information,£500.00
Manchester City Council,Chief Executives,Sub Contractors,26-Aug-22,5105831322,Redacted Personal Information,£510.28
Manchester City Council,Chief Executives,Sub Contractors,26-Aug-22,5105831253,Redacted Personal Information,£573.85
Manchester City Council,Chief Executives,Sub Contractors,26-Aug-22,5105831329,Redacted Personal Information,£596.25
Manchester City Council,Manchester Leisure,Oth Professional Fee,26-Aug-22,5105831198,Redacted Personal Information,£625.00
Manchester City Council,Chief Executives,Counsel Costs,26-Aug-22,1907856527,Redacted Personal Information,£650.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,26-Aug-22,5105831203,Redacted Personal Information,"£3,815.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,26-Aug-22,5105831359,Redacted Personal Information,"£36,341.00"
Manchester City Council,Manchester Leisure,Oth Professional Fee,30-Aug-22,1907858145,Redacted Personal Information,"£1,050.00"
Manchester City Council,Chief Executives,Legal Fees,30-Aug-22,5105831540,Amion Consulting Ltd,"-£29,723.90"
Manchester City Council,Childrens & Education Services,Coach Hire,30-Aug-22,5105829939,JCT Travel Ltd,"-£25,085.00"
Manchester City Council,Childrens & Education Services,Coach Hire,30-Aug-22,5105829940,JCT Travel Ltd,"-£22,845.00"
Manchester City Council,Highways Services,Oth Professional Fee,30-Aug-22,5105831511,Mace Cost Consultancy Ltd,"-£13,817.81"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,30-Aug-22,5105831501,ICT Revolutions Ltd,"-£3,000.00"
Manchester City Council,Adult Social Care,Other Establishments,30-Aug-22,5105831442,Turning Point,"-£2,330.00"
Manchester City Council,Adult Social Care,Other Establishments,30-Aug-22,5105831424,Turning Point,"-£1,631.00"
Manchester City Council,Corporate Services,Postage,30-Aug-22,5105831472,Royal Mail Group Plc,"-£1,219.15"
Manchester City Council,Adult Social Care,Stationery,30-Aug-22,5105831694,Banner Group Limited,£515.46
Manchester City Council,Highways Services,Direct Materials,30-Aug-22,5105831503,Rosgal Ltd,£557.75
Manchester City Council,Manchester Leisure,Stationery,30-Aug-22,5105830469,Banner Group Limited,£573.90
Manchester City Council,Manchester Leisure,Clean & Domestic Mat,30-Aug-22,1907858862,PHS Group,£585.00
Manchester City Council,Manchester Leisure,Oth Professional Fee,30-Aug-22,1907858143,The Football Association,£594.00
Manchester City Council,Highways Services,Direct Materials,30-Aug-22,5105831705,Ecomix Concrete Ltd,£600.00
Manchester City Council,Chief Executives,Other Indirect Emp,30-Aug-22,5105831532,Purple Infusion Ltd,£600.00
